concept_id|concept_code
35123356|10015494
35123357|10015495
35123358|10021217
35123359|10053263
35123360|10024383
35123361|10051141
35123362|10000879
35123363|10028537
35123364|10028538
35123365|10053134
35123366|10062290
35123367|10027448
35123368|10028561
35123369|10028580
35123370|10028581
35123371|10028582
35123372|10028583
35123373|10013238
35123374|10028576
35123375|10028577
35123376|10008867
35123377|10008868
35123378|10008870
35123379|10036056
35123380|10036057
35123381|10036060
35123382|10036061
35123383|10036690
35123384|10036725
35123385|10036726
35123386|10060363
35123387|10064071
35123388|10068581
35123389|10068585
35123390|10002058
35123391|10002283
35123392|10018883
35123393|10040657
35123394|10055596
35123395|10057072
35123396|10055021
35123397|10055081
35123398|10055019
35123399|10055079
35123400|10055020
35123401|10055080
35123402|10053215
35123403|10053224
35123404|10053225
35123405|10055597
35123406|10055611
35123407|10055613
35123408|10063740
35123409|10063744
35123410|10062917
35123411|10062924
35123412|10018905
35123413|10032095
35123414|10032101
35123415|10055610
35123416|10060892
35123417|10051895
35123418|10013609
35123419|10018897
35123420|10019175
35123421|10019176
35123422|10019177
35123423|10040648
35123424|10055608
35123425|10056598
35123426|10056599
35123427|10056724
35123428|10056725
35123429|10048775
35123430|10054398
35123431|10038935
35123432|10040647
35123433|10002077
35123434|10019173
35123435|10032472
35123436|10040641
35123437|10040644
35123438|10040645
35123439|10040646
35123440|10040652
35123441|10040653
35123442|10040654
35123443|10051835
35123444|10054629
35123445|10055200
35123446|10055741
35123447|10019172
35123448|10019178
35123449|10040642
35123450|10040643
35123451|10054630
35123452|10019174
35123453|10020021
35123454|10040650
35123455|10040656
35123456|10055612
35123457|10040649
35123458|10043395
35123459|10054631
35123460|10054663
35123461|10012236
35123462|10054370
35123463|10027093
35123464|10043388
35123465|10043394
35123466|10043397
35123467|10043398
35123468|10054471
35123469|10054658
35123470|10001802
35123471|10001817
35123472|10043390
35123473|10054659
35123474|10063433
35123475|10063434
35123476|10063435
35123477|10004505
35123478|10004514
35123479|10010928
35123480|10040655
35123481|10043391
35123482|10043392
35123483|10043393
35123484|10054660
35123485|10054661
35123486|10054662
35123487|10055203
35123488|10055579
35123489|10062921
35123490|10062923
35123491|10043396
35123492|10054664
35123493|10049009
35123494|10054314
35123495|10002047
35123496|10002286
35123497|10002289
35123498|10010940
35123499|10018923
35123500|10019495
35123501|10019501
35123502|10019502
35123503|10019507
35123504|10054365
35123505|10055194
35123506|10055716
35123507|10055718
35123508|10055726
35123509|10055730
35123510|10055731
35123511|10000549
35123512|10000550
35123513|10000551
35123514|10000553
35123515|10000554
35123516|10002045
35123517|10002076
35123518|10002284
35123519|10002291
35123520|10002309
35123521|10018916
35123522|10018917
35123523|10018918
35123524|10018921
35123525|10019493
35123526|10019494
35123527|10019506
35123528|10029533
35123529|10029534
35123530|10029535
35123531|10029536
35123532|10032305
35123533|10036668
35123534|10053591
35123535|10054579
35123536|10055191
35123537|10055193
35123538|10055207
35123539|10055208
35123540|10055213
35123541|10055216
35123542|10055720
35123543|10055735
35123544|10055739
35123545|10062830
35123546|10066624
35123547|10066625
35123548|10010489
35123549|10019879
35123550|10019880
35123551|10019881
35123552|10019882
35123553|10019885
35123554|10019886
35123555|10032756
35123556|10032757
35123557|10054399
35123558|10055202
35123559|10055209
35123560|10060893
35123561|10034042
35123562|10055629
35123563|10000206
35123564|10000207
35123565|10000208
35123566|10056189
35123567|10051898
35123568|10054308
35123569|10060935
35123570|10002046
35123571|10002285
35123572|10003822
35123573|10003823
35123574|10003824
35123575|10003825
35123576|10003826
35123577|10019505
35123578|10055734
35123579|10009868
35123580|10054360
35123581|10068863
35123582|10002048
35123583|10002051
35123584|10002287
35123585|10002290
35123586|10010941
35123587|10018924
35123588|10018925
35123589|10019496
35123590|10019503
35123591|10019504
35123592|10019508
35123593|10019509
35123594|10055195
35123595|10055197
35123596|10055204
35123597|10055717
35123598|10055719
35123599|10055727
35123600|10055732
35123601|10055733
35123602|10053873
35123603|10066178
35123604|10066179
35123605|10066181
35123606|10066182
35123607|10067122
35123608|10018927
35123609|10018929
35123610|10019511
35123611|10019513
35123612|10023052
35123613|10023054
35123614|10023055
35123615|10023056
35123616|10023057
35123617|10023058
35123618|10056201
35123619|10056202
35123620|10056205
35123621|10060648
35123622|10039015
35123623|10039016
35123624|10039038
35123625|10039039
35123626|10039040
35123627|10039041
35123628|10039042
35123629|10056231
35123630|10056232
35123631|10056233
35123632|10056234
35123633|10056235
35123634|10063676
35123635|10047821
35123636|10047822
35123637|10054703
35123638|10060666
35123639|10000205
35123640|10018926
35123641|10019510
35123642|10060525
35123643|10018920
35123644|10023932
35123645|10023933
35123646|10054396
35123647|10056369
35123648|10060528
35123649|10015250
35123650|10015251
35123651|10021208
35123652|10018928
35123653|10019512
35123654|10039037
35123655|10060660
35123656|10018932
35123657|10018933
35123658|10019515
35123659|10019516
35123660|10020472
35123661|10042814
35123662|10060422
35123663|10002056
35123664|10027527
35123665|10055198
35123666|10055215
35123667|10015871
35123668|10060537
35123669|10018901
35123670|10019488
35123671|10020640
35123672|10020641
35123673|10018910
35123674|10018914
35123675|10018930
35123676|10019491
35123677|10019514
35123678|10048431
35123679|10060608
35123680|10050190
35123681|10060609
35123682|10001482
35123683|10004702
35123684|10004703
35123685|10004705
35123686|10004706
35123687|10010691
35123688|10020551
35123689|10020578
35123690|10020579
35123691|10020582
35123692|10045478
35123693|10054680
35123694|10060482
35123695|10060551
35123696|10018912
35123697|10019492
35123698|10022822
35123699|10060647
35123700|10021207
35123701|10023126
35123702|10023127
35123703|10023139
35123704|10023142
35123705|10058710
35123706|10023128
35123707|10023132
35123708|10023133
35123709|10023135
35123710|10060475
35123711|10021210
35123712|10023137
35123713|10023138
35123714|10023141
35123715|10028953
35123716|10028954
35123717|10028955
35123718|10028956
35123719|10028957
35123720|10032294
35123721|10032375
35123722|10034514
35123723|10034515
35123724|10034516
35123725|10034517
35123726|10034518
35123727|10034995
35123728|10045870
35123729|10026827
35123730|10055614
35123731|10062622
35123732|10014490
35123733|10019877
35123734|10002050
35123735|10002288
35123736|10016268
35123737|10017567
35123738|10018443
35123739|10018444
35123740|10019497
35123741|10019498
35123742|10019499
35123743|10019500
35123744|10055196
35123745|10055728
35123746|10055729
35123747|10060358
35123748|10002057
35123749|10002085
35123750|10002316
35123751|10018919
35123752|10018922
35123753|10032096
35123754|10032102
35123755|10054395
35123756|10054397
35123757|10054920
35123758|10054922
35123759|10019904
35123760|10053589
35123761|10020022
35123762|10054400
35123763|10037682
35123764|10054589
35123765|10014939
35123766|10015255
35123767|10049191
35123768|10002079
35123769|10041509
35123770|10041510
35123771|10041511
35123772|10054633
35123773|10054634
35123774|10055201
35123775|10052483
35123776|10052512
35123777|10064504
35123778|10001660
35123779|10001661
35123780|10024331
35123781|10024288
35123782|10024312
35123783|10024314
35123784|10024317
35123785|10024323
35123786|10024329
35123787|10024351
35123788|10024352
35123789|10024355
35123790|10024356
35123791|10032205
35123792|10032206
35123793|10032207
35123794|10032209
35123795|10032793
35123796|10032794
35123797|10032795
35123798|10032797
35123799|10042279
35123800|10042282
35123801|10045991
35123802|10045992
35123803|10045994
35123804|10048291
35123805|10048292
35123806|10048293
35123807|10051968
35123808|10054645
35123809|10060395
35123810|10060415
35123811|10060430
35123812|10060500
35123813|10053180
35123814|10054441
35123815|10024313
35123816|10032208
35123817|10032796
35123818|10042280
35123819|10042281
35123820|10045993
35123821|10054442
35123822|10054646
35123823|10060414
35123824|10060429
35123825|10061220
35123826|10050281
35123827|10054444
35123828|10062489
35123829|10062492
35123830|10064987
35123831|10064992
35123832|10067117
35123833|10067124
35123834|10067431
35123835|10067435
35123836|10058671
35123837|10058722
35123838|10052368
35123839|10060501
35123840|10059239
35123841|10059247
35123842|10056450
35123843|10056451
35123844|10024311
35123845|10024350
35123846|10028958
35123847|10028959
35123848|10067399
35123849|10067837
35123850|10000830
35123851|10000831
35123852|10000833
35123853|10000834
35123854|10000835
35123855|10000836
35123856|10000838
35123857|10000839
35123858|10024289
35123859|10024315
35123860|10024321
35123861|10024330
35123862|10024353
35123863|10024358
35123864|10029549
35123865|10029550
35123866|10029551
35123867|10029552
35123868|10045516
35123869|10054681
35123870|10060350
35123871|10060554
35123872|10000832
35123873|10000837
35123874|10054291
35123875|10060349
35123876|10060930
35123877|10053747
35123878|10000842
35123879|10000843
35123880|10000844
35123881|10000845
35123882|10000846
35123883|10000848
35123884|10000849
35123885|10000851
35123886|10001690
35123887|10024338
35123888|10025301
35123889|10025305
35123890|10038010
35123891|10054590
35123892|10060352
35123893|10060390
35123894|10060555
35123895|10000847
35123896|10000850
35123897|10054292
35123898|10060351
35123899|10063620
35123900|10063621
35123901|10063625
35123902|10063626
35123903|10003890
35123904|10003891
35123905|10066104
35123906|10066109
35123907|10003917
35123908|10003918
35123909|10003919
35123910|10003920
35123911|10067184
35123912|10067194
35123913|10026945
35123914|10026946
35123915|10003622
35123916|10042987
35123917|10054655
35123918|10066105
35123919|10066110
35123920|10000859
35123921|10000860
35123922|10000861
35123923|10027117
35123924|10027121
35123925|10027122
35123926|10027124
35123927|10060398
35123928|10060556
35123929|10027123
35123930|10027125
35123931|10057194
35123932|10057195
35123933|10000870
35123934|10000871
35123935|10000873
35123936|10000875
35123937|10024342
35123938|10027890
35123939|10027895
35123940|10059439
35123941|10060353
35123942|10060392
35123943|10000872
35123944|10000874
35123945|10054293
35123946|10000801
35123947|10000878
35123948|10000880
35123949|10000882
35123950|10000883
35123951|10000884
35123952|10000885
35123953|10000886
35123954|10000888
35123955|10000889
35123956|10001941
35123957|10024322
35123958|10024346
35123959|10024359
35123960|10028552
35123961|10028557
35123962|10051003
35123963|10054295
35123964|10054296
35123965|10060354
35123966|10060356
35123967|10060394
35123968|10060553
35123969|10060557
35123970|10066353
35123971|10066355
35123972|10066572
35123973|10066638
35123974|10066764
35123975|10000881
35123976|10000887
35123977|10054294
35123978|10060355
35123979|10059034
35123980|10060558
35123981|10000890
35123982|10054297
35123983|10001019
35123984|10001020
35123985|10000737
35123986|10008869
35123987|10015246
35123988|10060362
35123989|10060590
35123990|10000735
35123991|10000736
35123992|10000738
35123993|10000739
35123994|10000740
35123995|10012593
35123996|10015245
35123997|10015249
35123998|10015281
35123999|10015282
35124000|10028579
35124001|10042799
35124002|10060401
35124003|10008943
35124004|10008944
35124005|10008946
35124006|10008947
35124007|10008948
35124008|10008949
35124009|10008951
35124010|10008952
35124011|10024294
35124012|10024316
35124013|10024333
35124014|10024354
35124015|10060366
35124016|10060575
35124017|10008945
35124018|10008950
35124019|10054347
35124020|10060365
35124021|10061042
35124022|10023791
35124023|10065862
35124024|10028811
35124025|10029429
35124026|10029430
35124027|10054481
35124028|10042970
35124029|10054654
35124030|10042985
35124031|10042986
35124032|10008956
35124033|10008957
35124034|10008958
35124035|10008960
35124036|10008975
35124037|10008976
35124038|10008991
35124039|10008993
35124040|10008995
35124041|10009310
35124042|10009311
35124043|10024340
35124044|10025302
35124045|10025306
35124046|10060367
35124047|10060391
35124048|10060576
35124049|10066505
35124050|10068852
35124051|10068919
35124052|10008959
35124053|10008994
35124054|10054348
35124055|10060364
35124056|10008961
35124057|10008977
35124058|10008962
35124059|10008978
35124060|10008963
35124061|10008968
35124062|10008979
35124063|10008984
35124064|10008964
35124065|10008969
35124066|10008971
35124067|10008980
35124068|10008985
35124069|10008987
35124070|10008965
35124071|10008970
35124072|10008972
35124073|10008981
35124074|10008986
35124075|10008988
35124076|10008966
35124077|10008973
35124078|10008982
35124079|10008989
35124080|10008967
35124081|10008974
35124082|10008983
35124083|10008990
35124084|10058717
35124085|10058723
35124086|10058727
35124087|10058728
35124088|10019053
35124089|10019054
35124090|10019055
35124091|10019056
35124092|10024326
35124093|10024362
35124094|10024363
35124095|10024364
35124096|10024365
35124097|10024366
35124098|10024367
35124099|10024368
35124100|10024369
35124101|10024370
35124102|10024371
35124103|10048490
35124104|10058258
35124105|10058259
35124106|10058260
35124107|10058261
35124108|10058262
